"AnimalID"	"Session"	"TrapID"	"Year"	"Session.1"	"Mod_Ses"	"Sex"
46	"2009_3"	"Bogts tsagaan ders"	2009	4	3	"F"
46	"2009_3"	"Baruun tooroi"	2009	4	3	"F"
46	"2009_4"	"Bogts tsagaan ders"	2009	6	4	"F"
49	"2013_2"	"Tsagaan tokhoi"	2013	2	2	"M"
49	"2013_3"	"Tsagaan tokhoi"	2013	3	3	"M"
50	"2013_4"	"Altan tevsh"	2013	4	4	"M"
50	"2013_4"	"Altan tevsh"	2013	4	4	"M"
50	"2013_4"	"Altan tevsh"	2013	4	4	"M"
50	"2013_4"	"Altan tevsh"	2013	4	4	"M"
50	"2013_4"	"Altan tevsh"	2013	4	4	"M"
54	"2009_3"	"Shar khuls"	2009	4	3	"F"
54	"2009_3"	"Shar khuls"	2009	4	3	"F"
56	"2009_1"	"Bogts tsagaan ders"	2009	2	1	"M"
56	"2009_1"	"Bogts tsagaan ders"	2009	2	1	"M"
56	"2009_1"	"Baruun tooroi"	2009	2	1	"M"
56	"2009_3"	"Khatuu bulag"	2009	4	3	"M"
58	"2013_3"	"Tsagaan tokhoi"	2013	3	3	"M"
59	"2013_3"	"Shar khuls"	2013	3	3	"M"
64	"2013_2"	"Altan tevsh"	2013	2	2	"M"
64	"2013_2"	"Altan tevsh"	2013	2	2	"M"
65	"2009_3"	"Baruun tooroi"	2009	4	3	"F"
65	"2009_4"	"Bogts tsagaan ders"	2009	6	4	"F"
66	"2013_2"	"Khushuut"	2013	2	2	"M"
66	"2013_3"	"Bogts tsagaan ders"	2013	3	3	"M"
66	"2013_3"	"Khushuut"	2013	3	3	"M"
66	"2013_4"	"Bogts tsagaan ders"	2013	5	4	"M"
